id,name,cityName,stateCode,postalCodeNumber,address,phoneNumber,websiteUrl,orgPackageTypeName,scraped_metro,latitude,longitude,companyPageUrl,logoUrl
35825,"Legacy Estate Solutions, Inc.",Dade City,FL,33525,13808 Thoroughbred Dr.,(352) 206-0406,http://legacyestatesolutions.com,Gold,Tampa / St. Petersburg,28.346039,-82.236526,/companies/FL/Dade-City/33525/35825,https://picturescdn.estatesales.net/orglogos/35825/636702966221668413.jpg
160397,Diane's Estate Sales,New Port Richey,FL,34654,,(727) 505-2856,https://www.dianesestatesales.com,Silver,Tampa / St. Petersburg,28.299046,-82.625357,/companies/FL/New-Port-Richey/34654/160397,https://picturescdn.estatesales.net/orglogos/160397/639075024300009934.jpg
36824,Tampa Auction House,Tampa,FL,33626,12010 Race Track Rd.,(813) 423-8000,http://www.TampaAuctionHouse.com,Basic,Tampa / St. Petersburg,28.067196,-82.613677,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/36824/635500434277862000.jpg
27206,Richard Stedman Estate Services LLC,Tampa,FL,33606,Mail and Shipping 301 W. Platt St. #87,(727) 515-5985,http://www.museumappraisers.com,Gold,Tampa / St. Petersburg,27.930168,-82.467877,/companies/FL/Tampa/33606/27206,https://picturescdn.estatesales.net/orglogos/27206/636296368732539467.jpg
19910,Welcome Home,Clearwater,FL,33756,,(727) 585-7271,http://www.redefinedliving.com,Basic,Tampa / St. Petersburg,27.946056,-82.794788,,
6989,Estate Sales by Calvin Coolidge,Largo,FL,33770,250 Rosery Rd. NW #276,(863) 397-8197,http://www.coolidgeestatesales.com,Basic,Tampa / St. Petersburg,27.91632,-82.802949,,https://picturescdn.estatesales.net/orglogos/6989/635997717624985935.jpg
142529,Bng Auto Brokers,Clearwater,FL,33756,1115 Ponce De Leon Blvd. Suite D2,(727) 585-6130,http://bngautobrokers.com/,Basic,Tampa / St. Petersburg,27.946056,-82.794788,,https://picturescdn.estatesales.net/orglogos/142529/637239029342280292.jpg
21845,Elizabeth Love Designs & Estate Sales,Tampa,FL,33606,812 South Packwood Avenue ,(813) 760-0664,,Basic,Tampa / St. Petersburg,27.930168,-82.467877,,
12863,Meridian Estate Sales,Holiday,FL,34691,3649 Kimberly Oaks Drive,(727) 255-3876,http://meridianestatesales.weebly.com,Basic,Tampa / St. Petersburg,28.20031,-82.769283,,
145277,Sunglo Antiques & Coins,Spring Hill,FL,34610,,(352) 342-1756,https://www.auctionninja.com/sunglo-antique-and-coins/,Basic,Tampa / St. Petersburg,28.37758,-82.492062,,https://picturescdn.estatesales.net/orglogos/145277/637932659037208341.jpg
131354,In Good Hands - Certified Estate Sales LLC,Largo,FL,33779,P.O. Box 1012,(352) 263-5653,,Basic,Tampa / St. Petersburg,27.9095,-82.7875,,https://picturescdn.estatesales.net/orglogos/131354/636271464302155309.jpg
132422,Antiques And Fine Art,Clearwater,FL,33756,709 s. missouri avenue,(727) 466-6565,,Basic,Tampa / St. Petersburg,27.946056,-82.794788,,
146276,"ezDownsizing Tampa, LLC",Tampa,FL,33609,6828 S MacDill Ave,(813) 459-8036,https://tampa.ezdownsizing.com/,Basic,Tampa / St. Petersburg,27.942685,-82.523702,,https://picturescdn.estatesales.net/orglogos/146276/637753762685128896.jpg
135974,Seasidesales,Saint Petersburg,FL,33703,,(727) 612-7014,,Basic,Tampa / St. Petersburg,27.814576,-82.622648,,
33275,RAD Estate Sales,Dade City,FL,33525,36304 Saint Joe Road,(352) 206-4076,,Basic,Tampa / St. Petersburg,28.346039,-82.236526,,
144614,Maximo Estate Auction,Saint Petersburg,FL,33705,,(202) 258-8119,,Basic,Tampa / St. Petersburg,27.74337,-82.643724,,
143432,Jake's Estate Sales,Saint Petersburg,FL,33713,,(727) 317-6730,http://www.jakesestatesales.com,Basic,Tampa / St. Petersburg,27.788749,-82.677464,,https://picturescdn.estatesales.net/orglogos/143432/637326091287378810.jpg
20750,Sunny Estate Sales,Clearwater,FL,33765,1710 N Hercules Ave,(727) 266-5320,,Basic,Tampa / St. Petersburg,27.975708,-82.746457,,
135629,"Ultimate Estate Sales, Inc",Clearwater,FL,33761,,(727) 218-7705,http://www.ultimateestatesales.com,Basic,Tampa / St. Petersburg,28.029978,-82.723744,,
22004,Gulfstate Estate Liquidations,San Antonio,FL,33576,PO Box 523 ,(757) 679-5666,http://gulfstateliquidations.com,Basic,Tampa / St. Petersburg,28.320804,-82.310525,,
145739,Premier Estate Auctions,Tampa,FL,33605,,(256) 565-3393,https://www.premierestateauctions.com/,Basic,Tampa / St. Petersburg,27.942863,-82.42644,,https://picturescdn.estatesales.net/orglogos/145739/637536021927821463.jpg
2843,Estate Sales Service/Lynn O'Keefe Auction Co.,Riverview,FL,33569,0000,(352) 514-1460,,Basic,Tampa / St. Petersburg,27.85347,-82.282469,,https://picturescdn.estatesales.net/orglogos/2843/636506777910860064.jpg
35870,Granny's Auction House,Clearwater,FL,33760,5175 Ulmerton Rd Suite B,(727) 572-1567,http://grannysauction.net,Basic,Tampa / St. Petersburg,27.900792,-82.714424,,https://picturescdn.estatesales.net/orglogos/35870/636845541075025083.jpg
132578,Estate Sales By Ana Maria,Oldsmar,FL,34677,,(727) 504-6633,,Basic,Tampa / St. Petersburg,28.042768,-82.679542,,
29501,Sassyfras Estate Sales,Hudson,FL,34667,13005 SANDBURST LANE,(727) 992-1460,,Basic,Tampa / St. Petersburg,28.38243,-82.650382,,
36302,Perfect Pieces Consignment,Brandon,FL,33511,525 S Kings Ave ,(813) 808-9808,http://perfectpieces.biz,Basic,Tampa / St. Petersburg,27.899471,-82.298257,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/36302/635495926827383310.jpg
147128,Katrina Estates,Pinellas Park,FL,33781,,(727) 303-5129,,Basic,Tampa / St. Petersburg,27.840702,-82.716176,,
17522,Patricia Starr Estate Sales,Largo,FL,33770,801 W Bay Drive Suite 497,(727) 421-4254,http://EstateSalesStPete.com,Basic,Tampa / St. Petersburg,27.91632,-82.802949,,
137201,Plh Organize,Dunedin,FL,34698,,(414) 687-0635,,Basic,Tampa / St. Petersburg,28.040529,-82.786511,,
6473,Tampa Estate Sales,Tampa,FL,33629,"3225 South MacDill Ave, Suite 129-289",(813) 416-1360,http://www.TampaEstateSales.com,Basic,Tampa / St. Petersburg,27.921808,-82.508953,,https://picturescdn.estatesales.net/orglogos/6473/635961721670910502.jpg
18461,New Hope Antiques,Brandon,FL,33511,745 Sandy Creek Drive,(813) 857-6220,,Basic,Tampa / St. Petersburg,27.899471,-82.298257,,
146444,Elite Auction Services,Spring Hill,FL,34607,,(352) 942-0633,,Basic,Tampa / St. Petersburg,28.505764,-82.628232,,
139586,Checkered Past Antiques And Estate Sales,Spring Hill,FL,34606,,(352) 942-6859,,Basic,Tampa / St. Petersburg,28.477346,-82.60096,,
18839,B & B Baubles & Fun Stuff,Wesley Chapel,FL,33544,5331 Algerine Place,(727) 542-4615,http://www.baublesandfunstuff.com/,Basic,Tampa / St. Petersburg,28.270444,-82.370737,,
158564,Auction Events,Saint Petersburg,FL,33706,,(818) 497-5503,,Basic,Tampa / St. Petersburg,27.734528,-82.754323,,
149447,“the Guys” Professional Estate Liquidators,Pinellas Park,FL,33782,Pineallis Park,(423) 967-9494,http://www.TheEstateGuys.Net,Basic,Tampa / St. Petersburg,27.863507,-82.710014,,https://picturescdn.estatesales.net/orglogos/149447/637905676753483143.jpg
27518,Indian Bay Estate Sales,Spring Hill,FL,34609,1034 Stratton Ave,(352) 688-8883,,Basic,Tampa / St. Petersburg,28.483807,-82.512124,,
141995,Vintage Roost,Tampa,FL,33605,2326 E 7th Avenue,(813) 304-2134,,Basic,Tampa / St. Petersburg,27.942863,-82.42644,,https://picturescdn.estatesales.net/orglogos/141995/637163348850229302.jpg
155090,Florida Estate Sale Solutions,Saint Petersburg,FL,33714,,(727) 359-4236,http://www.flestatesalesolutions.com,Basic,Tampa / St. Petersburg,27.817408,-82.677488,,https://picturescdn.estatesales.net/orglogos/155090/638173733848541362.jpg
19865,Estate Sale Of Tampa Bay,Tampa,FL,33619,7006 50th ave south ,(813) 300-0804,http://estatesalesoftampabayfl.com/,Basic,Tampa / St. Petersburg,27.919386,-82.380352,,
43589,Antiques & Estate Sellers,Spring Hill,FL,34606,4377 Commercial Way #125,(352) 835-1784,http://www.antiquesestatesellers.com,Basic,Tampa / St. Petersburg,28.477346,-82.60096,,https://picturescdn.estatesales.net/orglogos/43589/636117053619473873.jpg
28787,Creative Connections Estate Sales & Downsizing,Safety Harbor,FL,34695,26 Hickory Lane,(727) 831-3371,,Basic,Tampa / St. Petersburg,28.013464,-82.692276,,
147596,Odd Lots Estate Sales,Dunedin,FL,34698,1108 Overcash Dr,(727) 692-5973,,Basic,Tampa / St. Petersburg,28.040529,-82.786511,,https://picturescdn.estatesales.net/orglogos/147596/637678773478347946.jpg
30038,Linesiders Outfitters,Land O Lakes,FL,34639,4041 Land O Lakes Blvd.,(813) 929-7272,http://linesidersoutfitters.com/linesiders-fishing-hunting-camping-consignment-6/estate-liquidation/,Basic,Tampa / St. Petersburg,28.255106,-82.411838,,
150848,"Auctions Prime, Llc.",Oldsmar,FL,34677,251 Douglas Road East,(727) 744-7573,http://www.AuctionsPrime.com,Basic,Tampa / St. Petersburg,28.042768,-82.679542,,https://picturescdn.estatesales.net/orglogos/150848/637947191435843540.jpg
142415,Hope Street Auction,Tarpon Springs,FL,34689,,(727) 937-9400,,Basic,Tampa / St. Petersburg,28.146852,-82.761878,,
28727,Burns White Galleries,Tampa,FL,33609,3418 West Kennedy Blvd.,(813) 288-0022,,Basic,Tampa / St. Petersburg,27.942685,-82.523702,,
9251,Affordable Estate Sales,Port Richey,FL,34668,10824 Stamford Dr,(727) 810-4912,http://www.affordableestatesale.com,Basic,Tampa / St. Petersburg,28.30475,-82.705003,,https://picturescdn.estatesales.net/orglogos/9251/636342840738348481.jpg
30107,J&j Liquidations,Pinellas Park,FL,33782,,(727) 204-9071,,Basic,Tampa / St. Petersburg,27.863507,-82.710014,,
154661,Slades Trades,Clearwater,FL,33765,1680 D N Hercules Ave Clearwater Fl 33765,(727) 223-4901,,Basic,Tampa / St. Petersburg,27.975708,-82.746457,,
51335,V Galleries Llc/vintage Designs By Lillie Victoria,Saint Petersburg,FL,33712,V Galleries C/Vintage Designs by Lillie Victoria,(727) 709-1335,,Basic,Tampa / St. Petersburg,27.735917,-82.665496,,
111956,Estate Liquidation Galleries,Clearwater,FL,33756,1115 Ponce de Leon Blvd. Suite D2,(727) 484-0146,http://www.estateliquidationgalleries.com,Basic,Tampa / St. Petersburg,27.946056,-82.794788,,https://picturescdn.estatesales.net/orglogos/111956/636353002789366328.jpg
24050,Timeless Heritage Jewelry & Estate Sales,Clearwater,FL,33759,3036 Oak Forest Drive North,(727) 614-1522,http://www.timelessheritageestatesales.com,Basic,Tampa / St. Petersburg,27.983288,-82.689934,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/24050/635640371871368047.jpg
17558,"Right Directions, LLC",Largo,FL,33779,PO Box 2293,(727) 510-3441,,Basic,Tampa / St. Petersburg,27.9095,-82.7875,,https://picturescdn.estatesales.net/orglogos/17558/636258958573613352.jpg
134561,Step Above Estate Sales,New Port Richey,FL,34655,,(727) 255-9669,http://www.astepaboveestatesales.com,Basic,Tampa / St. Petersburg,28.215462,-82.661169,,https://picturescdn.estatesales.net/orglogos/134561/636569258411254780.jpg
67196,"Rose Estate Sales, LLC",Palm Harbor,FL,34684,,(727) 460-1537,http://www.RoseEstateSales.com,Basic,Tampa / St. Petersburg,28.085997,-82.723632,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/67196/635689419731284455.jpg
138056,Irina's Art Gallery Llc.,Holiday,FL,34691,,(215) 816-8132,,Basic,Tampa / St. Petersburg,28.20031,-82.769283,,
134180,"Transition Squad USA, Inc.",Saint Petersburg,FL,33702,"7901 4th St N, STE 300",(813) 497-4187 x303,http://transitionsquad.com?aid=28&tid=1,Basic,Tampa / St. Petersburg,27.852554,-82.631558,,https://picturescdn.estatesales.net/orglogos/134180/636533658353116852.jpg
136007,J And J Estate Sales,New Port Richey,FL,34655,,(813) 810-5910,,Silver,Tampa / St. Petersburg,28.215462,-82.661169,/companies/FL/New-Port-Richey/34655/136007,
155684,Caring Transitions Of Seminole,Seminole,FL,33777,,(727) 539-6110,,Basic,Tampa / St. Petersburg,27.84756,-82.755438,,https://picturescdn.estatesales.net/orglogos/155684/638476790214284778.jpg
21113,"Nancy S. Hilbert, Inc",Brandon,FL,33511,,,,Basic,Tampa / St. Petersburg,27.899471,-82.298257,,
166280,Clean Out,Tampa,FL,33647,,(813) 530-8544,http://www.cleanoutapp.com,Bronze,Tampa / St. Petersburg,28.123308,-82.351912,/companies/FL/Tampa/33647/166280,https://picturescdn.estatesales.net/orglogos/166280/638755197289575934.jpg
154343,"Vicki's Treasures Estate Sales, LLC",Odessa,FL,33556,13208 Oak St.,(517) 403-1389,https://vickistreasuresestatesales.com/,Basic,Tampa / St. Petersburg,28.141401,-82.593338,,https://picturescdn.estatesales.net/orglogos/154343/638125903757918637.jpg
22649,@ Your Service Estate Sales,Clearwater,FL,33760,"15777 Bolesta Rd., #233",(937) 602-5291,http://at-your-service.vpweb.com,Bronze,Tampa / St. Petersburg,27.900792,-82.714424,/companies/FL/Clearwater/33760/22649,https://picturescdn.estatesales.net/orglogos/22649/638427428066508630.jpg
167519,Artifacts Estate Sale Services,Holiday,FL,34691,4371 Tahitian garden circle unit F,(727) 296-6221,https://www.artifactsestatesale.com/,Basic,Tampa / St. Petersburg,28.20031,-82.769283,,https://picturescdn.estatesales.net/orglogos/167519/638831686926525971.jpg
6389,Smooth Sale-ing Estate Sales,Brooksville,FL,34601,17359 Brittle Road ,(352) 279-1816,http://smoothsale-ingestatesales.com,Gold,Tampa / St. Petersburg,28.591662,-82.349188,/companies/FL/Brooksville/34601/6389,https://picturescdn.estatesales.net/orglogos/6389/636551938019610049.jpg
168656,Accurate Gun Auctions,Port Richey,FL,34668,,(727) 505-8916,,Basic,Tampa / St. Petersburg,28.30475,-82.705003,,
165566,"Royal Heritage Group, LLC",Mount Dora,FL,32757,,(321) 616-5471,http://rhgalleries.com,Gold,Tampa / St. Petersburg,28.7295,-81.633224,/companies/FL/Mount-Dora/32757/165566,https://picturescdn.estatesales.net/orglogos/165566/638899306816931688.jpg
155000,Carol's Closet,New Port Richey,FL,34652,,(586) 838-5518,,Basic,Tampa / St. Petersburg,28.239571,-82.739948,,https://picturescdn.estatesales.net/orglogos/155000/638609153822189446.jpg
141740,Caring Transitions Of Palm Harbor,Dunedin,FL,34698,1423 Paloma Ln,(727) 361-0620,http://www.caringtransitionsofpalmharbor.com,Basic,Tampa / St. Petersburg,28.040529,-82.786511,,https://picturescdn.estatesales.net/orglogos/141740/638490808813783962.jpg
2375,A Pleasant Cove,Jacksonville,FL,32225,3678 Fishermans Cove Ln,(904) 631-1278,http://www.pleasantcove.net,Gold,Tampa / St. Petersburg,30.3539,-81.499068,/companies/FL/Jacksonville/32225/2375,https://picturescdn.estatesales.net/orglogos/2375/637019918602127442.jpg
163448,Caring Transitions Of Sun City,Valrico,FL,33595,"2406 E. SR 60, Suite 1691, Valrico FL",(813) 515-2160,https://ctbids.com/estate-sales/SunCity-FL,Basic,Tampa / St. Petersburg,27.9219,-82.2509,,https://picturescdn.estatesales.net/orglogos/163448/638557072249078067.jpg
9797,The Clean Out King,Saint Petersburg,FL,33701,1301 Dr. Mlk Jr. St. N.,(727) 251-4540,http://www.thecleanoutking.com,Bronze,Tampa / St. Petersburg,27.770612,-82.636238,/companies/FL/Saint-Petersburg/33701/9797,//s3.amazonaws.com/pictures.estatesales.net/orglogos/9797/635647337804469491.jpg
37391,Mace's Stuff Estate Sales,Wesley Chapel,FL,33545,,(813) 406-1014,http://macesstuffestatesales.com/,Basic,Tampa / St. Petersburg,28.265774,-82.294969,,https://picturescdn.estatesales.net/orglogos/37391/638936335890132855.jpg
17210,Organizing Life Services Estate Sales,Palm Harbor,FL,34683,1484 Michigan ave ,(727) 542-6028,https://organizinglifeservices.com/,Basic,Tampa / St. Petersburg,28.085862,-82.762398,,https://picturescdn.estatesales.net/orglogos/17210/638097305014108638.jpg
154628,Blue Moon Estate Sales Of Pinellas County,Palm Harbor,FL,34684,35246 US Highway 19 N,(727) 633-4520,https://www.bluemoonestatesales.com/pinellas-county/,Gold,Tampa / St. Petersburg,28.085997,-82.723632,/companies/FL/Palm-Harbor/34684/154628,https://picturescdn.estatesales.net/orglogos/154628/638149350001611449.jpg
128315,Cowgirls Market Days & Estate Sales,Saint Petersburg,FL,33704,,(727) 417-4104,,Basic,Tampa / St. Petersburg,27.796466,-82.630284,,
145091,Auction Springs,Hudson,FL,34667,18835 Titus Rd,(727) 619-9855,http://www.auctionsprings.com,Basic,Tampa / St. Petersburg,28.38243,-82.650382,,https://picturescdn.estatesales.net/orglogos/145091/637487106911544705.jpg
21440,Tampa Estate Solutions,Safety Harbor,FL,34695,101 S Bayshore Blvd #35,(727) 430-5626,http://www.tampaestatesolutions.com,Bronze,Tampa / St. Petersburg,28.013464,-82.692276,/companies/FL/Safety-Harbor/34695/21440,https://picturescdn.estatesales.net/orglogos/21440/638869738407880823.jpg
158054,T&T Estate Sales LLC,Brandon,FL,33511,,(813) 668-6520,https://www.ttestatesalesllc.com/,Silver,Tampa / St. Petersburg,27.899471,-82.298257,/companies/FL/Brandon/33511/158054,https://picturescdn.estatesales.net/orglogos/158054/638455113660299041.jpg
123077,"Treasures Past Estate Sales, LLC",Palm Harbor,FL,34684,"35246 US Hwy 19N, #227",(727) 364-9205,http://www.treasurespastestate.com,Bronze,Tampa / St. Petersburg,28.085997,-82.723632,/companies/FL/Palm-Harbor/34684/123077,https://picturescdn.estatesales.net/orglogos/123077/636293475425792384.jpg
133661,Tk Estate Liquidations,Spring Hill,FL,34607,Hernando Beach,(352) 667-1727,http://www.tkestateliquidations.com,Bronze,Tampa / St. Petersburg,28.505764,-82.628232,/companies/FL/Spring-Hill/34607/133661,https://picturescdn.estatesales.net/orglogos/133661/636478158885125031.jpg
140918,Nordstrom Estate Sales And Services,Safety Harbor,FL,34695,,,,Basic,Tampa / St. Petersburg,28.013464,-82.692276,,
152339,Blue Moon Estate Sales Of Metro Tampa East & North,Riverview,FL,33578,,(813) 893-0661,https://www.bluemoonestatesales.com/metro-tampa-east/,Gold,Tampa / St. Petersburg,27.848004,-82.342386,/companies/FL/Riverview/33578/152339,https://picturescdn.estatesales.net/orglogos/152339/638055110380352413.jpg
166187,Gentle Touch Estate Sales,Apollo Beach,FL,33572,316 SENECA FALLS DR,(813) 812-0780,https://gentletouchestatesales.com/,Bronze,Tampa / St. Petersburg,27.764182,-82.400958,/companies/FL/Apollo-Beach/33572/166187,https://picturescdn.estatesales.net/orglogos/166187/638745519548529856.jpg
140129,Estate Sales By Leslie,Tarpon Springs,FL,34689,,(727) 410-8270,,Bronze,Tampa / St. Petersburg,28.146852,-82.761878,/companies/FL/Tarpon-Springs/34689/140129,
150338,United Estate Liquidations Inc,Spring Hill,FL,34606,,(352) 345-0493,,Basic,Tampa / St. Petersburg,28.477346,-82.60096,,https://picturescdn.estatesales.net/orglogos/150338/637909999731455764.jpg
25190,Complete Estate Liquidation,Palm Harbor,FL,34684,"2664 Pine Ridge Way S, F1",(727) 510-5085,http://celsales.com,Silver,Tampa / St. Petersburg,28.085997,-82.723632,/companies/FL/Palm-Harbor/34684/25190,
130646,Those Two Girls Estate Sales,Clearwater,FL,33755,,(727) 215-8555,http://www.thosetwogirlsestatesales.com,Bronze,Tampa / St. Petersburg,27.979046,-82.78302,/companies/FL/Clearwater/33755/130646,https://picturescdn.estatesales.net/orglogos/130646/637238996569780674.jpg
156512,The Gl0bal Emp0rium,Summerfield,FL,34491,6662 SE 110th St. Belleview FL. 34420,(317) 201-9932,http://theglobalempo.com/,Silver,Tampa / St. Petersburg,29.003883,-82.036925,/companies/FL/Summerfield/34491/156512,https://picturescdn.estatesales.net/orglogos/156512/638267020518743052.jpg
15110,Blackwell Auctions LLC,Clearwater,FL,33764,"10900 US Hwy 19 N, Suite B",(727) 546-0200,http://www.blackwellauctions.com,Gold,Tampa / St. Petersburg,27.919809,-82.73724,/companies/FL/Clearwater/33764/15110,https://picturescdn.estatesales.net/orglogos/15110/635956886845017239.jpg
142634,The Good Years,Tampa,FL,33647,,(512) 564-3212,,Bronze,Tampa / St. Petersburg,28.123308,-82.351912,/companies/FL/Tampa/33647/142634,https://picturescdn.estatesales.net/orglogos/142634/637594151115996150.jpg
160637,Milone Vintage Estate Sales,Clearwater,FL,33755,,(727) 534-5345,http://www.milonevintage.com,Gold,Tampa / St. Petersburg,27.979046,-82.78302,/companies/FL/Clearwater/33755/160637,https://picturescdn.estatesales.net/orglogos/160637/638496009458975361.jpg
171302,Family Nest Pinellas North,Palm Harbor,FL,34685,,(727) 607-1446,https://familynestestates.com/family-nest-pinellas-north/,Silver,Tampa / St. Petersburg,28.09784,-82.687927,/companies/FL/Palm-Harbor/34685/171302,https://picturescdn.estatesales.net/orglogos/171302/639050631877055640.jpg
132092,Lee Ann's Estate Sales,Clearwater,FL,33756,,(727) 584-1159,,Basic,Tampa / St. Petersburg,27.946056,-82.794788,,
154319,Southshore Relocation Specialist,Apollo Beach,FL,33572,317 Seneca Falls Dr.,(813) 395-3336,http://www.southshorerelo.com,Basic,Tampa / St. Petersburg,27.764182,-82.400958,,
163868,Starling Estate Sales,Largo,FL,33774,,(727) 433-1552,,Bronze,Tampa / St. Petersburg,27.883014,-82.82732,/companies/FL/Largo/33774/163868,
148604,Abbott Estate Sales,New Port Richey,FL,34654,6801 Old Decubellis Court,(727) 809-0424,,Bronze,Tampa / St. Petersburg,28.299046,-82.625357,/companies/FL/New-Port-Richey/34654/148604,
27884,"Done Deal Estate Sales, LLC",Tampa,FL,33629,2301 S. MacDill Ave.,(813) 417-5423,http://www.donedealestatesales.net,Gold,Tampa / St. Petersburg,27.921808,-82.508953,/companies/FL/Tampa/33629/27884,https://picturescdn.estatesales.net/orglogos/27884/637651573677874692.jpg
159488,Mary's Estate Sales,Palm Harbor,FL,34683,,(727) 686-1376,,Silver,Tampa / St. Petersburg,28.085862,-82.762398,/companies/FL/Palm-Harbor/34683/159488,https://picturescdn.estatesales.net/orglogos/159488/638448208721343247.jpg
157781,Heritage,Seminole,FL,33777,,(727) 510-3659,http://www.heritageestatesalesfl.com,Bronze,Tampa / St. Petersburg,27.84756,-82.755438,/companies/FL/Seminole/33777/157781,https://picturescdn.estatesales.net/orglogos/157781/638343603819161270.jpg
141632,Baby Boomers Estate Sales,Clearwater,FL,33756,,(727) 235-2843,http://www.babyboomersestatesales.com,Bronze,Tampa / St. Petersburg,27.946056,-82.794788,/companies/FL/Clearwater/33756/141632,https://picturescdn.estatesales.net/orglogos/141632/637116211910920650.jpg
134147,Absolute Advantage Estate Sales LLC,Holiday,FL,34691,3022 FAIRMOUNT DR,(727) 509-5981,http://www.absoluteadvantage.net,Silver,Tampa / St. Petersburg,28.20031,-82.769283,/companies/FL/Holiday/34691/134147,https://picturescdn.estatesales.net/orglogos/134147/636529128626769368.jpg
133010,More Splendid Things,Ocala,FL,34471,,(352) 875-8611,http://www.moresplendidthings.com,Gold,Tampa / St. Petersburg,29.168302,-82.096408,/companies/FL/Ocala/34471/133010,https://picturescdn.estatesales.net/orglogos/133010/639072682740795298.jpg
65351,"A Vintage Estate, LLC",Belleair Beach,FL,33786,,(609) 369-6497,https://www.avintageestatellc.com,Gold,Tampa / St. Petersburg,27.923308,-82.839516,/companies/FL/Belleair-Beach/33786/65351,https://picturescdn.estatesales.net/orglogos/65351/636460385228656520.jpg
171113,Serenity Gallerie,Saint Petersburg,FL,33701,333 3rd Ave  N Ste 400,(727) 351-2622,https://serenitygallerie.com/,Gold,Tampa / St. Petersburg,27.770612,-82.636238,/companies/FL/Saint-Petersburg/33701/171113,https://picturescdn.estatesales.net/orglogos/171113/639052985553058919.jpg
153734,"Renee's Estate Sales, LLC",Oldsmar,FL,34677,,(813) 363-4612,,Gold,Tampa / St. Petersburg,28.042768,-82.679542,/companies/FL/Oldsmar/34677/153734,
5471,Interbay Estate Sales,Saint Petersburg,FL,33743,PO Box 40512,(727) 481-8915,http://www.InterbayEstateSales.Com,Bronze,Tampa / St. Petersburg,27.7709,-82.6795,/companies/FL/Saint-Petersburg/33743/5471,
4919,Ageless Accents,Lake Wales,FL,33853,111 East Central Ave,(863) 676-0680,http://www.AgelessAccents.com,Basic,Lakeland / Winter Haven,27.902635,-81.584565,,
157319,Organized Haven - Maxsold,Lakeland,FL,33805,2372 Old Combee Rd. #103,(863) 268-4041,http://www.organizedhaven.com,Basic,Lakeland / Winter Haven,28.094722,-81.945372,,https://picturescdn.estatesales.net/orglogos/157319/638317572869249934.jpg
142763,Gallivan Estate Sale & Personal Property Liquidators,Davenport,FL,33897,,(716) 573-3110,,Basic,Lakeland / Winter Haven,28.285874,-81.720303,,
23000,Relics Reclaimed,Lake Wales,FL,33853,2505 Sr 60 East,(863) 241-7319,,Basic,Lakeland / Winter Haven,27.902635,-81.584565,,
123326,Mid Florida Estate Sales LLC,Lakeland,FL,33801,E. Elm,(863) 874-0158,http://www.midfloridaestatesales.net,Basic,Lakeland / Winter Haven,28.042681,-81.906626,,https://picturescdn.estatesales.net/orglogos/123326/636016896337086287.jpg
13415,Treasure Hunters,Winter Haven,FL,33884,504 Lake Mariam Terrace   ,(863) 875-7678,,Basic,Lakeland / Winter Haven,27.977115,-81.676568,,
143771,Curated Estate Sales,Lakeland,FL,33801,401 S. Fl. Ave. ,(863) 899-0483,,Basic,Lakeland / Winter Haven,28.042681,-81.906626,,https://picturescdn.estatesales.net/orglogos/143771/638092267497625719.jpg
137174,Lloyds Of Lakeland,Lakeland,FL,33803,,(863) 640-3347,,Basic,Lakeland / Winter Haven,28.015437,-81.935205,,
139088,"Phil Riner Auctions, LLC",Winter Haven,FL,33880,,(863) 299-6031,,Basic,Lakeland / Winter Haven,27.982552,-81.770884,,
169004,Peace River Estate Liquidation,Bartow,FL,33830,,(863) 512-3933,https://www.facebook.com/profile.php?id=61576885056148,Basic,Lakeland / Winter Haven,27.868661,-81.807385,,https://picturescdn.estatesales.net/orglogos/169004/638907841854638877.jpg
162119,863 Auctions,Lakeland,FL,33801,,(407) 764-2121,,Basic,Lakeland / Winter Haven,28.042681,-81.906626,,
140909,"Hi, It’s Terri!!!",Clermont,FL,34711,,(352) 391-4365,,Silver,Lakeland / Winter Haven,28.519622,-81.748256,/companies/FL/Clermont/34711/140909,https://picturescdn.estatesales.net/orglogos/140909/637133936693637951.jpg
153869,"Florida Home Estate Sales, LLC",Winter Haven,FL,33884,1109 BRIMSTONE CIRCLE,(407) 470-2350,,Basic,Lakeland / Winter Haven,27.977115,-81.676568,,https://picturescdn.estatesales.net/orglogos/153869/638090429164059929.jpg
171359,Thunder Promotions LLC,Lakeland,FL,33812,,,,Silver,Lakeland / Winter Haven,27.97743,-81.886486,/companies/FL/Lakeland/33812/171359,https://picturescdn.estatesales.net/orglogos/171359/639054606946103889.jpg
2399,Heritage Sales & Appraisals,Maitland,FL,32751,243 Quayside Circle,(407) 412-4121,http://www.heritagesalesandappraisals.com,Silver,Lakeland / Winter Haven,28.629622,-81.362945,/companies/FL/Maitland/32751/2399,https://picturescdn.estatesales.net/orglogos/2399/637584009831442786.jpg
171089,Dominic Estate Sales And Logistics,Ocala,FL,34471,,(352) 421-0853,,Gold,Lakeland / Winter Haven,29.168302,-82.096408,/companies/FL/Ocala/34471/171089,https://picturescdn.estatesales.net/orglogos/171089/639036857830210345.jpg
