id,name,cityName,stateCode,postalCodeNumber,address,phoneNumber,websiteUrl,orgPackageTypeName,scraped_metro,latitude,longitude,companyPageUrl,logoUrl,google_rating,google_review_count,google_address
168119,Estate Sales Swfl,Punta Gorda,FL,33983,25418 Saint Helena Ln,(941) 273-2492,http://www.EstatesalesSWFL.com,Basic,Punta Gorda,27.000001,-82.019663,,https://picturescdn.estatesales.net/orglogos/168119/638859305136292847.jpg,4.9,39,"106 SW 17th Pl, Cape Coral, FL 33991, USA"
14735,Everything Goes Estate Liquidators,Gainesville,FL,32608,,(352) 234-3299,http://www.estatesalesgainesville.com,Gold,Gainesville,29.586076,-82.403135,/companies/FL/Gainesville/32608/14735,https://picturescdn.estatesales.net/orglogos/14735/637628363349902244.jpg,4.9,31,"Springtree, 2745 NW 50th Pl, Gainesville, FL 32605, USA"
155195,Estate Sales Of North Florida,Alachua,FL,32615,,(352) 554-0900,https://www.estatesalesofnorthflorida.com/,Basic,Gainesville,29.821385,-82.490936,,https://picturescdn.estatesales.net/orglogos/155195/638179412313835519.jpg,4.9,31,"Springtree, 2745 NW 50th Pl, Gainesville, FL 32605, USA"
147461,Nothing Left Behind Estate Sales,Gainesville,FL,32607,,(954) 471-9054,,Basic,Gainesville,29.638422,-82.422521,,https://picturescdn.estatesales.net/orglogos/147461/638241989452545412.jpg,4.9,31,"Springtree, 2745 NW 50th Pl, Gainesville, FL 32605, USA"
131507,Lakeshore Auction,West Palm Beach,FL,33405,7817 S. Dixie Hwy West Palm Beach,(561) 267-3765,http://www.thelakeshoreauction.com,Basic,Miami / Fort Lauderdale / West Palm Beach,26.667478,-80.059131,,https://picturescdn.estatesales.net/orglogos/131507/638539365185826270.jpg,4.9,30,"7817 S Dixie Hwy, West Palm Beach, FL 33405, USA"
141758,Garrett And Garrett Auction Company,Fort Walton Beach,FL,32548,149 Eglin Parkway S E ,(850) 244-7453,,Basic,Fort Walton Beach,30.410176,-86.657841,,https://picturescdn.estatesales.net/orglogos/141758/637273095573242580.jpg,4.9,24,"151 Eglin Pkwy SE A, Fort Walton Beach, FL 32548, USA"
27494,Island Girls,Indialantic,FL,32903,199 Sand Pine Road,(315) 794-1153,,Basic,Melbourne,28.107708,-80.580642,,,4.9,12,"6035 Estero Blvd, Fort Myers Beach, FL 33931, USA"
166544,Onward Estate Sales,Palm Bay,FL,32905,,(321) 635-0262,https://www.onwardestatesales.com/,Bronze,Melbourne,28.03788,-80.611455,/companies/FL/Palm-Bay/32905/166544,https://picturescdn.estatesales.net/orglogos/166544/638774064283470075.jpg,4.9,12,"1491 Sheafe Ave NE APT 104, Palm Bay, FL 32905, USA"
131768,77 South Auction & Estate Sales,Chipley,FL,32428,1938 Hwy 77 South,(850) 303-1091,,Basic,Panama City,30.633716,-85.579558,,,4.9,12,"5325 Brown St, Graceville, FL 32440, USA"
146123,Nix Auction And Estate Sales LLC,Chipley,FL,32428,,(850) 849-5410,,Basic,Panama City,30.633716,-85.579558,,https://picturescdn.estatesales.net/orglogos/146123/637566407600817202.jpg,4.9,12,"5325 Brown St, Graceville, FL 32440, USA"
45113,Family Estate Buyers,Stuart,FL,34997,4330 S.E. Federal Hwy.,(772) 263-6142,,Basic,Port St. Lucie / Fort Pierce,27.108353,-80.233605,,https://picturescdn.estatesales.net/orglogos/45113/636754091546917156.jpg,4.9,11,"4330 SE Federal Hwy, Stuart, FL 34997, USA"
154502,On The Block Auctions LLC,Keystone Heights,FL,32656,"5593 SE 3RD AVE Keystone Heights, FL ",(386) 336-3084,http://ontheblockauctions.com/,Gold,Palatka,29.833768,-81.945316,/companies/FL/Keystone-Heights/32656/154502,https://picturescdn.estatesales.net/orglogos/154502/638133160355646268.jpg,4.9,9,"5593 SE 3rd Ave, Keystone Heights, FL 32656, USA"
148220,A Moment In Time Estate Sales Inc.,Cape Coral,FL,33914,4706 Chiquita Blvd Ste200 POBOX335,(239) 980-2389,https://billg19776.wixsite.com/amites,Basic,Fort Myers / Cape Coral,26.567517,-82.018611,,https://picturescdn.estatesales.net/orglogos/148220/637728887660230191.jpg,4.8,856,"444 E Roosevelt Rd #283, Lombard, IL 60148, USA"
148382,Lake Worth Gold Mine,Lake Worth,FL,33467,,(561) 246-1581,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.595016,-80.175844,,,4.8,593,"8100 Lake Worth Rd, Wellington, FL 33467, USA"
119846,Florida Estate Sales,Hudson,FL,34667,,(727) 364-4008,,Silver,Tampa / St. Petersburg,28.38243,-82.650382,/companies/FL/Hudson/34667/119846,,4.8,259,"1500 Apalachee Pkwy #2135, Tallahassee, FL 32301, USA"
135050,Sweet South Estate Sales,Tallahassee,FL,32309,,(850) 878-0165,,Basic,Tallahassee,30.579313,-84.1019,,,4.8,259,"1500 Apalachee Pkwy #2135, Tallahassee, FL 32301, USA"
148400,Tally Estate Sales,Tallahassee,FL,32309,,(850) 544-5477,,Basic,Tallahassee,30.579313,-84.1019,,,4.8,259,"1500 Apalachee Pkwy #2135, Tallahassee, FL 32301, USA"
28682,Antique And Estate Sales,Tallahassee,FL,32310,243 Chinkapin Ln,(850) 509-8633,,Basic,Tallahassee,30.384952,-84.500468,,,4.8,259,"1500 Apalachee Pkwy #2135, Tallahassee, FL 32301, USA"
139895,"Everyday Estate Sales, LLC",Tallahassee,FL,32301,"Tallahassee, FL",(850) 544-6985,,Basic,Tallahassee,30.42613,-84.251652,,https://picturescdn.estatesales.net/orglogos/139895/636977177485215621.jpg,4.8,259,"1500 Apalachee Pkwy #2135, Tallahassee, FL 32301, USA"
158297,Gibson Estate Sales,Tallahassee,FL,32309,,(850) 566-5305,,Basic,Tallahassee,30.579313,-84.1019,,https://picturescdn.estatesales.net/orglogos/158297/638621977957222463.jpg,4.8,259,"1500 Apalachee Pkwy #2135, Tallahassee, FL 32301, USA"
142685,Integrity Estate Sales,Tallahassee,FL,32308,,(850) 566-0094,,Bronze,Tallahassee,30.472782,-84.220316,/companies/FL/Tallahassee/32308/142685,,4.8,259,"1500 Apalachee Pkwy #2135, Tallahassee, FL 32301, USA"
147320,Florida Estate Sales Inc.,Tallahassee,FL,32301,"1500 Apalachee pkwy, suite 2075",(850) 303-2727,http://www.floridaestatesales.org,Gold,Tallahassee,30.42613,-84.251652,/companies/FL/Tallahassee/32301/147320,https://picturescdn.estatesales.net/orglogos/147320/637656728376197920.jpg,4.8,259,"1500 Apalachee Pkwy #2135, Tallahassee, FL 32301, USA"
16511,It Feels Good To Be Green Inc,Tarpon Springs,FL,34689,105 Banana St.,(727) 686-2240,,Basic,Tampa / St. Petersburg,28.146852,-82.761878,,,4.8,209,"11518 Prosperous Dr, Odessa, FL 33556, USA"
160244,Island Treasures,Fernandina Beach,FL,32034,,(904) 710-9991,,Basic,Jacksonville,30.62019,-81.505612,,,4.8,193,"1104 S 8th St, Fernandina Beach, FL 32034, USA"
127310,Myers Jackson,Jacksonville,FL,32255,,(904) 200-1547,,Basic,Jacksonville,30.3318,-81.6555,,https://picturescdn.estatesales.net/orglogos/127310/637952558420051799.jpg,4.8,142,"925 S Main St, Grapevine, TX 76051, USA"
154610,Collector's Connection,Lakeland,FL,33805,,(813) 992-2191,,Basic,Lakeland / Winter Haven,28.094722,-81.945372,,,4.8,124,"1663 TN-3, Dyersburg, TN 38024, USA"
134114,Allegro Estate Sales & Services,North Port,FL,34286,,(239) 326-3362,https://linktr.ee/allegroestatesalesfl,Gold,Naples,27.099079,-82.138576,/companies/FL/North-Port/34286/134114,https://picturescdn.estatesales.net/orglogos/134114/638528577734564799.jpg,4.8,119,"9804 Montana Ct, Bonita Springs, FL 34135, USA"
24773,All About You! Estate Sales,Bonita Springs,FL,34135,28128 Herring Way,(847) 489-4471,http://www.AllAboutYouEstateSales.com,Basic,Naples,26.368316,-81.732811,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/24773/635674629919081083.jpg,4.8,119,"9804 Montana Ct, Bonita Springs, FL 34135, USA"
10628,Gulf Coast Estate Sales,Naples,FL,34112,1716 Kings Lake Boulevard #204,(352) 233-5737,http://www.wix.com/EDENHospitality/EDEN%20Hospitality,Basic,Naples,26.114606,-81.743982,,,4.8,119,"9804 Montana Ct, Bonita Springs, FL 34135, USA"
22529,Glenn Estate Sales,North Fort Myers,FL,33903,3446 Marinatown Lane,(239) 603-3017,http://www.glennestatesales.webs.com/,Basic,Fort Myers / Cape Coral,26.698105,-81.937054,,,4.8,119,"9804 Montana Ct, Bonita Springs, FL 34135, USA"
148061,A & M Estate Sales,Fort Myers,FL,33912,,(713) 855-0975,,Basic,Fort Myers / Cape Coral,26.550302,-81.832578,,,4.8,119,"9804 Montana Ct, Bonita Springs, FL 34135, USA"
142796,"You, Me & TLC Estate Sale Services",Punta Gorda,FL,33980,,(231) 420-0100,http://www.youmeandtlc.com,Basic,Punta Gorda,26.980088,-82.05226,,https://picturescdn.estatesales.net/orglogos/142796/637275057769783464.jpg,4.8,119,"9804 Montana Ct, Bonita Springs, FL 34135, USA"
34169,Aunt Bees Estate Sale Pros,Ormond Beach,FL,32174,111 Pinion Cir,(330) 634-3359,http://tadurham89.wix.com/auntbestatesalepros,Basic,Daytona Beach,29.299226,-81.186502,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/34169/635554061362714000.jpg,4.8,80,"431 Banbury Ave, Elburn, IL 60119, USA"
132335,Ms. Mulligan's Estate Sales,Jacksonville,FL,32223,,(904) 262-7231,,Basic,Jacksonville,30.155992,-81.643814,,,4.8,76,"11531 San Jose Blvd #4, Jacksonville, FL 32223, USA"
130559,Two Brothers Collectors,Fort Myers,FL,33919,12710 McGregor Blvd,(239) 549-2099,,Basic,Fort Myers / Cape Coral,26.558494,-81.903332,,,4.8,63,"23150 Fashion Dr Suite 232-N, Estero, FL 33928, USA"
127778,Crimson Estate Services,Port Charlotte,FL,33953,21427 Meehan Ave,(941) 380-7688,http://www.crimsonestateservices.com,Basic,Punta Gorda,26.995642,-82.200752,,https://picturescdn.estatesales.net/orglogos/127778/637881860186920328.jpg,4.8,52,"2675 S Tamiami Trl UNIT B, Port Charlotte, FL 33952, USA"
132476,Smart Homes Group,Ormond Beach,FL,32176,,(386) 316-5845,http://thesmarthomesgroup.com/,Basic,Daytona Beach,29.346048,-81.067604,,https://picturescdn.estatesales.net/orglogos/132476/636355724421027683.jpg,4.8,52,"1267 Winter Garden Vineland Rd #110, Winter Garden, FL 34787, USA"
9671,The Estate Concierge,Jacksonville,FL,32224,"3701 Danforth Dr, Jacksonville, FL",(904) 899-2058,,Basic,Jacksonville,30.287288,-81.473498,,,4.8,52,"2177 Plains Rd E Unit R3, Burlington, ON L7R 3R3, Canada"
135962,Premier Estate Services of Florida,Palatka,FL,32177,501 N. 3rd Street,(772) 559-8666,,Bronze,Palatka,29.682624,-81.693679,/companies/FL/Palatka/32177/135962,https://picturescdn.estatesales.net/orglogos/135962/636652180046374229.jpg,4.8,51,"3100 Dick Pond Rd # D, Myrtle Beach, SC 29588, USA"
164456,Elite Estate Liquidators LLC,Delray Beach,FL,33445,"101 S Congress Ave #B Delray Beach, FL 33445",(561) 866-8866,https://eliteliquidators.vip/,Gold,Miami / Fort Lauderdale / West Palm Beach,26.454055,-80.104004,/companies/FL/Delray-Beach/33445/164456,https://picturescdn.estatesales.net/orglogos/164456/638629262939338338.jpg,4.8,44,"101 S Congress Ave Unit #B, Delray Beach, FL 33445, USA"
133586,Suthncomfort Estate Sales,Lady Lake,FL,32159,,(352) 753-3208,https://www.suthncomfortestatesales.com/,Basic,Orlando,28.923782,-81.917436,,https://picturescdn.estatesales.net/orglogos/133586/636452454625865827.jpg,4.8,34,"16910 US-441 Suite 201, Summerfield, FL 34491, USA"
7697,Endless Treasures Estate Sales & Service,Summerfield,FL,34491,12484 SE 93RD COURT RD,(352) 653-3267,http://www.endlesstreasures.org/,Basic,The Villages,29.003883,-82.036925,,,4.8,34,"16910 US-441 Suite 201, Summerfield, FL 34491, USA"
156236,Destiny Estates & Bargains,Summerfield,FL,34491,16910 US-441 Suite 201,(352) 693-5613,http://www.destinyestatesales.com,Gold,The Villages,29.003883,-82.036925,/companies/FL/Summerfield/34491/156236,https://picturescdn.estatesales.net/orglogos/156236/638621812308668607.jpg,4.8,34,"16910 US-441 Suite 201, Summerfield, FL 34491, USA"
37022,"GCB Estate Sales, LLC",Satellite Beach,FL,32937,480 Cardinal Drive,(970) 331-1693,http://www.gcbestatesales.com,Basic,Melbourne,28.174155,-80.5998,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/37022/635772416633261032.jpg,4.8,26,"1401 Highland Ave, Melbourne, FL 32935, USA"
149192,"Legacy Auctions & Estate Sales, Inc.",Orlando,FL,32839,"4700 Millenia Boulevard, Suite 175",(833) 586-3777,https://legacyauctions.co/,Gold,Orlando,28.491738,-81.409762,/companies/FL/Orlando/32839/149192,https://picturescdn.estatesales.net/orglogos/149192/638279793525641137.webp,4.8,26,"4700 Millenia Blvd Ste 175, Orlando, FL 32839, USA"
132569,Estate Sales by Olaf Vinje,Palm Bay,FL,32908,1539 Hamilton Ave SW,(631) 384-4287,http://www.eastendantiques.com,Gold,Sebastian / Vero Beach,27.954586,-80.720911,/companies/FL/Palm-Bay/32908/132569,https://picturescdn.estatesales.net/orglogos/132569/636363323782574349.jpg,4.8,25,"1539 Hamilton Ave SW, Palm Bay, FL 32908, USA"
166985,Impressions Estate Sales,Palm Bay,FL,32909,,(321) 684-8118,,Silver,Sebastian / Vero Beach,27.910836,-80.657419,/companies/FL/Palm-Bay/32909/166985,,4.8,25,"1539 Hamilton Ave SW, Palm Bay, FL 32908, USA"
165578,Medley Brothers Estate Sales And Liquidation,Palm Bay,FL,32909,,(229) 220-4572,,Silver,Sebastian / Vero Beach,27.910836,-80.657419,/companies/FL/Palm-Bay/32909/165578,https://picturescdn.estatesales.net/orglogos/165578/639010018059988612.jpg,4.8,25,"1539 Hamilton Ave SW, Palm Bay, FL 32908, USA"
54884,Rollin Acres Estate Sales And Collectibles,Palm Bay,FL,32905,,(321) 890-9498,,Basic,Melbourne,28.03788,-80.611455,,,4.8,25,"1539 Hamilton Ave SW, Palm Bay, FL 32908, USA"
140243,"Flip Flop Beach Estate Sales, LLC",Satellite Beach,FL,32937,,(727) 457-7619,https://flipflopestatesales.com,Basic,Melbourne,28.174155,-80.5998,,https://picturescdn.estatesales.net/orglogos/140243/636998280266573888.jpg,4.8,25,"1539 Hamilton Ave SW, Palm Bay, FL 32908, USA"
21320,Elite Auction Associates. Inc,Gulf Breeze,FL,32563,6094 Gulf Breeze Pkwy,(850) 723-5752,http://www.auctionzip.com/cgi-bin/auctionlist.cgi,Basic,Pensacola,30.400437,-87.052433,,,4.8,25,"4850 Tamiami Trl N Suite 301, Naples, FL 34103, USA"
143015,Space Coast Online Estate Sales,Cape Canaveral,FL,32920,,(321) 574-6040,https://www.spacecoastonlineestatesales.com,Basic,Melbourne,28.402381,-80.614942,,https://picturescdn.estatesales.net/orglogos/143015/637296767999115290.jpg,4.8,19,"1104 S 8th St, Fernandina Beach, FL 32034, USA"
142298,Amelia Island Estate Sales,Fernandina Beach,FL,32034,,(904) 441-9878,http://www.ameliaislandestatesales.com/,Basic,Jacksonville,30.62019,-81.505612,,https://picturescdn.estatesales.net/orglogos/142298/637195626632857740.jpg,4.8,19,"1104 S 8th St, Fernandina Beach, FL 32034, USA"
147401,Coastal Estate Sales & Liquidation Co,Fernandina Beach,FL,32034,,(904) 206-0884,,Basic,Jacksonville,30.62019,-81.505612,,,4.8,19,"1104 S 8th St, Fernandina Beach, FL 32034, USA"
153830,Coastal Estate Liquidations,Robertsdale,AL,36567,,(251) 423-8912,,Gold,Pensacola,30.614865,-87.564862,/companies/AL/Robertsdale/36567/153830,https://picturescdn.estatesales.net/orglogos/153830/638098000175740645.jpg,4.8,19,"1104 S 8th St, Fernandina Beach, FL 32034, USA"
19622,Susie's Key West Estate Sales,Key West,FL,33040,,(305) 587-4616,http://www.susieskeywestestatesales.net,Silver,Key West / Marathon,24.600416,-81.857909,/companies/FL/Key-West/33040/19622,https://picturescdn.estatesales.net/orglogos/19622/636137133113318704.jpg,4.8,18,"91 Seaside N Ct, Key West, FL 33040, USA"
123800,Southfloridabuyers Estate Buyer,Palm Beach,FL,33480,7824-A Nw 44th Street,(754) 263-6185,http://www.southfloridabuyers.com,Gold,Miami / Fort Lauderdale / West Palm Beach,26.678858,-80.039237,/companies/FL/Palm-Beach/33480/123800,https://picturescdn.estatesales.net/orglogos/123800/638851976288836354.jpg,4.8,17,"1112 Magnolia St, West Palm Beach, FL 33405, USA"
16646,Full Circle Estate Sales,Clearwater,FL,33764,Nagano Drive,(727) 400-4115,http://www.FullCircle-EstateSales.com,Basic,Tampa / St. Petersburg,27.919809,-82.73724,,,4.8,16,"Wealthy St SE, Grand Rapids, MI 49506, USA"
38426,Trena's Trinkets & Treasures,Jacksonville,FL,32225,434 Pablo Point Dr,(770) 548-6797,,Basic,Jacksonville,30.3539,-81.499068,,,4.8,13,"712 Lake Ave, Lake Worth Beach, FL 33460, USA"
14027,Myers Auction Gallery,Saint Petersburg,FL,33704,1600 4th Street North,(727) 823-3249,http://www.myersfineart.com,Basic,Tampa / St. Petersburg,27.796466,-82.630284,,https://picturescdn.estatesales.net/orglogos/14027/636508736852083326.jpg,4.8,11,"1600 4th St N, St. Petersburg, FL 33704, USA"
142703,The Robins Nest Estate Liquidation,Spring Hill,FL,34610,Countyline rd Spring Hill,(727) 967-7908,,Bronze,Tampa / St. Petersburg,28.37758,-82.492062,/companies/FL/Spring-Hill/34610/142703,,4.8,5,"1465 Coachman Rd, Spring Hill, FL 34608, USA"
22307,Gallery 41 Consignment,Naples,FL,34112,3906 Tamiami Trl e,(239) 234-5688,,Basic,Naples,26.114606,-81.743982,,,4.8,4,"3906 Tamiami Trl E, Naples, FL 34112, USA"
36614,Todd Hase,West Palm Beach,FL,33405,5011 South Dixie HWY,(561) 249-0200,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.667478,-80.059131,,https://picturescdn.estatesales.net/orglogos/36614/636120553373655276.jpg,4.8,4,"818 N Dixie Hwy Unit 1 Front, Lake Worth Beach, FL 33460, USA"
48872,Bakers Estate / Furry Friends,Jupiter,FL,33477,,(561) 746-8735,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.915026,-80.075975,,,4.7,918,"100 Capital St, Jupiter, FL 33458, USA"
17243,5 Points Antiques,Jacksonville,FL,32203,PO box 2253,(904) 638-7054,,Basic,Jacksonville,30.3388,-81.6714,,https://picturescdn.estatesales.net/orglogos/17243/636290259562854492.jpg,4.7,257,"1046 Park St, Jacksonville, FL 32204, USA"
135638,Elsie Bell's Estate Sale Services,Palatka,FL,32177,,(561) 722-6444,,Basic,Palatka,29.682624,-81.693679,,,4.7,147,"111 N 4th St, Palatka, FL 32177, USA"
24260,Ahlers & Ogletree Auction Gallery,Atlanta,GA,30318,"1788 Ellsworth Industrial Blvd NW, ",(404) 869-2478,https://www.AandOauctions.com,Gold,Jacksonville,33.793085,-84.445357,/companies/GA/Atlanta/30318/24260,//s3.amazonaws.com/pictures.estatesales.net/orglogos/24260/635601207234019490.jpg,4.7,142,"1788 Ellsworth Industrial Blvd NW, Atlanta, GA 30318, USA"
4244,Galeria 111,Lake Worth,FL,33460, ,(847) 471-7333,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.61987,-80.058928,,,4.7,121,"R. Dr. João Soares 5B, 1600-060 Lisboa, Portugal"
21176,Omega Auction Corp,Hialeah,FL,33012,1669 West 39th Place,(786) 444-4997,http://www.omegaauctioncorp.com,Basic,Miami / Fort Lauderdale / West Palm Beach,25.865987,-80.302736,,,4.7,110,"Unit 4, Sankey Valley Industrial Estate, Junction Ln, Newton-le-Willows WA12 8DN, UK"
15110,Blackwell Auctions LLC,Clearwater,FL,33764,"10900 US Hwy 19 N, Suite B",(727) 546-0200,http://www.blackwellauctions.com,Gold,Tampa / St. Petersburg,27.919809,-82.73724,/companies/FL/Clearwater/33764/15110,https://picturescdn.estatesales.net/orglogos/15110/635956886845017239.jpg,4.7,85,"5251 110th Ave N Suite 118, Clearwater, FL 33760, USA"
37091,Centurion Auctions,Tallahassee,FL,32301,1668 Capital Cir SE,(386) 868-2889,https://www.centurionauctions.com/,Basic,Tallahassee,30.42613,-84.251652,,https://picturescdn.estatesales.net/orglogos/37091/637925281019221700.jpg,4.7,83,"1668 Capital Cir SE, Tallahassee, FL 32301, USA"
41402,Seminole Estate Auction & Liq. LLC,Orange City,FL,32763,1141 S Volusia Avenue,(386) 960-7599,http://www.seminoleestateauction.com,Basic,Daytona Beach,28.940703,-81.314389,,https://picturescdn.estatesales.net/orglogos/41402/636621690714752744.jpg,4.7,63,"1141 S Volusia Ave, Orange City, FL 32763, USA"
133367,Vintage Treasures,Monticello,FL,32344,235 N. Jefferson St.,(850) 228-2542,,Basic,Tallahassee,30.468599,-83.859098,,https://picturescdn.estatesales.net/orglogos/133367/636430221846120657.jpg,4.7,53,"110 E Dogwood St, Monticello, FL 32344, USA"
139259,Courtyard Gardens Senior Living,Boynton Beach,FL,33426,,(561) 317-8902,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.527854,-80.080323,,,4.7,51,"3005 S Congress Ave, Boynton Beach, FL 33426, USA"
131048,"Midtown Estate Sales, LLC",Vero Beach,FL,32960,1485 37th Street Suite 207,(321) 693-4802,http://www.gomid.net,Silver,Sebastian / Vero Beach,27.641443,-80.402203,/companies/FL/Vero-Beach/32960/131048,https://picturescdn.estatesales.net/orglogos/131048/638668887902006687.jpg,4.7,51,"1485 37th St Suite 207, Vero Beach, FL 32960, USA"
143879,Stone Street Apothecary & Antique Marketplace,Cocoa,FL,32922,,(321) 749-5535,,Basic,Melbourne,28.374614,-80.745986,,,4.7,46,"19 Stone St, Cocoa, FL 32922, USA"
154118,Southern Gentlemen Antiques And More,Lakeland,FL,33803,923 S Florida Ave ,(863) 510-5845,http://www.southerngentlemenantiques.com,Basic,Lakeland / Winter Haven,28.015437,-81.935205,,https://picturescdn.estatesales.net/orglogos/154118/638110204216915048.jpg,4.7,44,"923 Florida Ave S, Lakeland, FL 33803, USA"
18461,New Hope Antiques,Brandon,FL,33511,745 Sandy Creek Drive,(813) 857-6220,,Basic,Tampa / St. Petersburg,27.899471,-82.298257,,,4.7,41,"6148 Lower York Rd, New Hope, PA 18938, USA"
23777,Vandenbrook Galleries,Tampa,FL,33629,"3225 S MacDill Ave, Ste 129-289",(813) 690-4306,https://vandenbrookgalleries.com/,Basic,Tampa / St. Petersburg,27.921808,-82.508953,,https://picturescdn.estatesales.net/orglogos/23777/636384033672540401.jpg,4.7,35,"3502 Henderson Blvd Suite 203, Tampa, FL 33609, USA"
129362,"Trimm Auction Services, LLC",Old Town,FL,32680,25843 SE Hwy 19,(352) 871-4291,,Basic,Gainesville,29.570641,-83.121912,,https://picturescdn.estatesales.net/orglogos/129362/636083026039141542.jpg,4.7,35,"114 NE 10th St, Trenton, FL 32693, USA"
145067,Atlas Estate Sales,Saint Petersburg,FL,33707,7235 14th Ave S,(727) 685-7272,https://atlasestatellc.com/,Gold,Tampa / St. Petersburg,27.753894,-82.728277,/companies/FL/Saint-Petersburg/33707/145067,https://picturescdn.estatesales.net/orglogos/145067/637485698475678286.jpg,4.7,32,"7235 14th Ave S, South Pasadena, FL 33707, USA"
148796,Royal Palm Estate Sales,Winter Park,FL,32789,,(407) 446-3113,,Basic,Orlando,28.60018,-81.358351,,https://picturescdn.estatesales.net/orglogos/148796/637801123088029303.jpg,4.7,32,"741 E Palmetto Park Rd, Boca Raton, FL 33432, USA"
144617,Brothers Estate Sales,Cantonment,FL,32533,,(850) 679-4103,,Gold,Fort Walton Beach,30.61644,-87.315274,/companies/FL/Cantonment/32533/144617,https://picturescdn.estatesales.net/orglogos/144617/637696463372710624.jpg,4.7,32,"1326 E Gadsden St, Pensacola, FL 32501, USA"
15284,Estate Sales of Pensacola,Pensacola,FL,32514,7881 Hendrix Avenue,(850) 221-9581,http://www.esp.8m.com,Basic,Pensacola,30.538435,-87.212207,,,4.7,32,"1326 E Gadsden St, Pensacola, FL 32501, USA"
21977,Dallas Estate Sales,Pensacola,FL,32507,380 Interbay Ave,(214) 901-3872,,Basic,Pensacola,30.347298,-87.378692,,,4.7,32,"1326 E Gadsden St, Pensacola, FL 32501, USA"
28517,Pensacola Estate Sale Team,Pensacola,FL,32501,1326 East Gadsden Street,(850) 516-2425,http://www.pensacolaestatesaleteam.com,Gold,Pensacola,30.424166,-87.221055,/companies/FL/Pensacola/32501/28517,https://picturescdn.estatesales.net/orglogos/28517/636227674947399106.jpg,4.7,32,"1326 E Gadsden St, Pensacola, FL 32501, USA"
151166,Brewer's Estate Sales,Pensacola,FL,32505,5105 Pine Hollow Drive,(931) 374-2217,,Silver,Pensacola,30.454597,-87.258345,/companies/FL/Pensacola/32505/151166,https://picturescdn.estatesales.net/orglogos/151166/638913958627571589.jpg,4.7,32,"1326 E Gadsden St, Pensacola, FL 32501, USA"
158549,The Estate Sale Ladies,Cantonment,FL,32533,,(850) 288-2552,https://pensacolaestatesaleladies.com,Silver,Pensacola,30.61644,-87.315274,/companies/FL/Cantonment/32533/158549,https://picturescdn.estatesales.net/orglogos/158549/639074139939595597.jpg,4.7,32,"1326 E Gadsden St, Pensacola, FL 32501, USA"
135695,Joy Bell's Estate Sales,Pensacola,FL,32504,,(850) 293-6043,,Basic,Pensacola,30.480652,-87.194144,,,4.7,32,"1326 E Gadsden St, Pensacola, FL 32501, USA"
141164,Estate Sales By Williams,Pensacola,FL,32501,,(850) 206-3788,,Basic,Pensacola,30.424166,-87.221055,,,4.7,32,"1326 E Gadsden St, Pensacola, FL 32501, USA"
28853,Florida-Alabama Estate Sales,Pensacola,FL,32505,3987 North W street,(850) 426-7479,http://www.fbestatesales.com,Basic,Pensacola,30.454597,-87.258345,,,4.7,32,"1326 E Gadsden St, Pensacola, FL 32501, USA"
140462,McMillan Estate Sales,Pensacola,FL,32507,,,,Basic,Pensacola,30.347298,-87.378692,,https://picturescdn.estatesales.net/orglogos/140462/637816183762759541.jpg,4.7,32,"1326 E Gadsden St, Pensacola, FL 32501, USA"
160001,C & C Auction & Liquidation LLC,Bunnell,FL,32110,3100 Steel Rail Drive,(954) 665-3468,https://ccauction.hibid.com/auctions,Bronze,Daytona Beach,29.441902,-81.339618,/companies/FL/Bunnell/32110/160001,https://picturescdn.estatesales.net/orglogos/160001/638467892650433538.jpg,4.7,31,"3485 Steel Rail Dr Unit 103, Bunnell, FL 32110, USA"
129521,V Patton Estate Sale Options,Zephyrhills,FL,33540,38537 Bellrose Dr,(813) 780-9759,http://www.vpattonestatesaleoptions.com,Gold,Wauchula,28.213184,-82.143894,/companies/FL/Zephyrhills/33540/129521,https://picturescdn.estatesales.net/orglogos/129521/637162006588265189.jpg,4.7,27,"38537 Bellrose Dr, Zephyrhills, FL 33540, USA"
144638,Soapweed Estate Sales And Teansitions,Dade City,FL,33523,,(352) 874-2659,,Basic,Tampa / St. Petersburg,28.444826,-82.235762,,,4.7,27,"38537 Bellrose Dr, Zephyrhills, FL 33540, USA"
119969,Sunshine Estate Sales,Zephyrhills,FL,33540,2104 engessor rd,(813) 323-1604,http://www.ssestatesale.com,Basic,Tampa / St. Petersburg,28.213184,-82.143894,,,4.7,27,"38537 Bellrose Dr, Zephyrhills, FL 33540, USA"
138233,Gerald White Estate Sales,Zephyrhills,FL,33541,37626 Hardwood Ave,(813) 701-8664,,Basic,Tampa / St. Petersburg,28.231478,-82.219326,,https://picturescdn.estatesales.net/orglogos/138233/636840344813002904.jpg,4.7,27,"38537 Bellrose Dr, Zephyrhills, FL 33540, USA"
